date,aqi,pm25,pm10,no2,so2,co,o3,city,dayofweek,is_weekend,day,month,month_sin,month_cos,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_7,pm25_lag_14,pm25_lag_21,pm25_lag_28,pm25_roll_3_mean,pm25_roll_7_mean,pm25_roll_14_mean,pm25_roll_7_std,pm25_diff_1,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,target_t+1
2018-04-10,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai,1,0,10,4,0.8660254037844387,-0.4999999999999998,36.85,51.7,53.9,67.65,53.35,65.45,55.0,47.48333333333333,53.90000000000001,51.228571428571435,16.038261543363472,-3.3000000000000043,0.9912685467787256,-0.13185851571739118,-0.2614143985111562,-0.965226663665613,-0.9223291176290545,0.3864052261209853,52.25
2018-04-11,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai,2,0,11,4,0.8660254037844387,-0.4999999999999998,33.55,36.85,51.7,37.4,36.85,58.85,36.3,40.699999999999996,49.028571428571425,49.814285714285724,16.341660899442843,18.700000000000003,0.9888537064205885,-0.1488903868564548,-0.2944616217868012,-0.9556633054034704,-0.9011686968561569,0.4334685453485363,29.7
2018-04-12,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai,3,0,12,4,0.8660254037844387,-0.4999999999999998,52.25,33.55,36.85,81.4,25.85,43.45,35.2,40.883333333333326,51.15,50.91428571428572,15.52390629534541,-22.55,0.986146248341595,-0.16587819893463143,-0.3271603271220951,-0.9449688462364056,-0.8776087166898392,0.4793776594606945,31.9
2018-04-13,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai,4,0,13,4,0.8660254037844387,-0.4999999999999998,29.7,52.25,33.55,48.4,37.95,55.0,58.85,38.49999999999999,43.76428571428572,51.18928571428571,10.075949677561894,2.1999999999999993,0.9831469737221499,-0.1828169249850199,-0.3594718130884232,-0.9331559438780432,-0.8517119107469189,0.5240103253675756,31.35
2018-04-14,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai,5,1,14,4,0.8660254037844387,-0.4999999999999998,31.9,29.7,52.25,53.9,42.9,61.6,36.85,37.949999999999996,41.40714285714286,50.75714285714286,10.72013015201719,-0.5499999999999972,0.9798567700958665,-0.1997015525660636,-0.3913578365610259,-0.9202385798054075,-0.8235472349556007,0.5672476988027229,23.1
2018-04-15,42.0,23.1,45.36,34.86,47.88,0.44,39.9,Chennai,6,1,15,4,0.8660254037844387,-0.4999999999999998,31.35,31.9,29.7,51.7,92.95,52.8,55.55,30.98333333333333,38.1857142857143,49.93214285714286,9.677797368449047,-8.25,0.9762766110869321,-0.21652708524481437,-0.4227806579826773,-0.9062320427107697,-0.7931896839451843,0.6089746507720486,28.6
2018-04-16,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai,0,0,16,4,0.8660254037844387,-0.4999999999999998,23.1,31.35,31.9,36.85,50.05,55.0,50.05,28.783333333333328,34.1,44.94285714285714,9.03742219883508,5.5,0.9724075561219968,-0.23328854407545518,-0.45370308603134424,-0.8911529104063088,-0.7607200913564104,0.6490800741100398,31.9
2018-04-17,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai,1,0,17,4,0.8660254037844387,-0.4999999999999998,28.6,23.1,31.35,33.55,67.65,53.35,65.45,27.683333333333334,32.92142857142858,43.410714285714285,9.15618448294437,3.299999999999997,0.9682507501166718,-0.2499809690726521,-0.48408852163897587,-0.8750190302029955,-0.7262249146041543,0.6874571793269664,29.7
2018-04-18,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai,2,0,18,4,0.8660254037844387,-0.4999999999999998,31.9,28.6,23.1,52.25,37.4,36.85,58.85,27.86666666666666,32.68571428571429,40.857142857142854,9.158544020281036,-2.1999999999999993,0.9638074231367307,-0.26659942067929354,-0.5139010013093103,-0.8578494977869301,-0.6897960046655887,0.7240037789593305,39.6
2018-04-19,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai,3,0,19,4,0.8660254037844387,-0.4999999999999998,29.7,31.9,28.6,29.7,81.4,25.85,43.45,30.066666666666663,29.46428571428572,40.307142857142864,3.076349877927622,9.900000000000002,0.9590788900341131,-0.28313898122818354,-0.5431052396834317,-0.8396646346181327,-0.6515303615068021,0.75862255966641,31.9
2018-04-20,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai,4,0,20,4,0.8660254037844387,-0.4999999999999998,39.6,29.7,31.9,31.9,48.4,37.95,55.0,33.73333333333333,30.878571428571433,37.32142857142857,4.923739867794715,-7.700000000000003,0.9540665500578387,-0.2995947563972602,-0.5716666713027052,-0.8204859638785327,-0.6115298757991053,0.7912213413483807,38.5
2018-04-21,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai,5,1,21,4,0.8660254037844387,-0.4999999999999998,31.9,39.6,29.7,31.35,53.9,42.9,61.6,33.73333333333333,30.878571428571433,36.142857142857146,4.923739867794715,6.600000000000001,0.9487718864399473,-0.31596187665790293,-0.5995514915196489,-0.8003361849976323,-0.5699010576127624,0.8217133225960589,28.6
2018-04-22,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai,6,1,22,4,0.8660254037844387,-0.4999999999999998,38.5,31.9,39.6,23.1,51.7,92.95,52.8,36.666666666666664,31.900000000000006,35.042857142857144,5.715767664977023,-9.899999999999999,0.9431964659565866,-0.33223549871590435,-0.6267266965083301,-0.7792391467859886,-0.5267547528105542,0.8500173118187018,38.5
2018-04-23,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai,0,0,23,4,0.8660254037844387,-0.4999999999999998,28.6,38.5,31.9,28.6,36.85,50.05,55.0,32.99999999999999,32.68571428571429,33.392857142857146,4.567066371106533,9.899999999999999,0.9373419384643772,-0.3484108069446808,-0.65316012232693,-0.7572198192083127,-0.4822058478963526,0.8760579434344281,49.5
2018-04-24,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai,1,0,24,4,0.8660254037844387,-0.4999999999999998,38.5,28.6,38.5,31.9,33.55,67.65,53.35,35.199999999999996,34.1,33.510714285714286,4.623490744736462,11.0,0.9312100364121947,-0.3644830148102912,-0.6788204829862355,-0.734304263829602,-0.4363729641045924,0.8997658785476209,41.8
2018-04-25,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai,2,0,25,4,0.8660254037844387,-0.4999999999999998,49.5,38.5,28.6,29.7,52.25,37.4,36.85,38.86666666666667,36.61428571428572,34.65,7.260952318492788,-7.700000000000003,0.9248025743285089,-0.38044736628785164,-0.7036774074790128,-0.7105196029692745,-0.3893781415452015,0.9210779895789526,41.8
2018-04-26,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai,3,0,26,4,0.8660254037844387,-0.4999999999999998,41.8,49.5,38.5,39.6,29.7,81.4,25.85,43.26666666666666,38.34285714285715,33.90357142857143,6.763839428129644,0.0,0.9181214482844364,-0.39629913726891813,-0.7277014757264236,-0.6858939875998223,-0.34134651424503615,0.9399375283564133,45.1
2018-04-27,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai,4,0,27,4,0.8660254037844387,-0.4999999999999998,41.8,41.8,49.5,31.9,31.9,48.4,37.95,44.36666666666667,38.65714285714286,34.767857142857146,6.8820677955723815,3.3000000000000043,0.9111686353326631,-0.41203363695942635,-0.7508642533989489,-0.6604565640279754,-0.29240597695107734,0.9562942772197719,29.7
2018-04-28,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai,5,1,28,4,0.8660254037844387,-0.4999999999999998,45.1,41.8,41.8,38.5,31.35,53.9,42.9,42.9,40.542857142857144,35.71071428571429,6.520955232391544,-15.400000000000002,0.9039461929224011,-0.42764620926777464,-0.7731383255706026,-0.6342374393978054,-0.2426868445825954,0.9701046827361175,30.25
2018-04-29,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai,6,1,29,4,0.8660254037844387,-0.4999999999999998,29.7,45.1,41.8,28.6,23.1,51.7,92.95,38.86666666666666,39.285714285714285,35.59285714285714,7.7186848127185925,0.5500000000000007,0.8964562582905575,-0.44313223418263453,-0.7944973291665992,-0.6072676460566135,-0.19232150523909483,0.9813319716704275,40.15
2018-04-30,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai,0,0,30,4,0.8660254037844387,-0.4999999999999998,30.25,29.7,45.1,38.5,28.6,36.85,50.05,35.01666666666666,39.52142857142858,36.10357142857143,7.354582309851348,9.899999999999999,0.8887010478292915,-0.45848712914008766,-0.8149159841660791,-0.5795791048257612,-0.14144406768794202,0.9899462489023779,84.15
2018-05-01,153.0,84.15,165.24,126.99,174.42,1.61,145.35,Chennai,1,0,1,5,0.49999999999999994,-0.8660254037844387,40.15,30.25,29.7,49.5,31.9,33.55,67.65,33.36666666666666,39.75714285714286,36.92857142857143,7.342821243195375,44.00000000000001,0.8806828564301475,-0.47370635037968,-0.8343701235229538,-0.5512045872199277,-0.09019000427034513,0.9959245770286599,41.25
2018-05-02,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai,2,0,2,5,0.49999999999999994,-0.8660254037844387,84.15,40.15,30.25,41.8,29.7,52.25,37.4,51.51666666666666,44.70714285714286,40.660714285714285,18.383811460345257,-42.900000000000006,0.8724040568049612,-0.48878539428899265,-0.8528367217694595,-0.522177676659508,-0.03869579017652689,0.9992510374388481,48.4
2018-05-03,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai,3,0,3,5,0.49999999999999994,-0.8660254037844387,41.25,84.15,40.15,41.8,39.6,29.7,81.4,55.18333333333333,44.62857142857143,41.48571428571429,18.399475924213498,7.149999999999999,0.8638670987837349,-0.503719798736334,-0.8702939222685674,-0.49253272872205434,0.012901459949419653,0.9999167727021953,45.1
2018-05-04,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai,4,0,4,5,0.49999999999999994,-0.8660254037844387,48.4,41.25,84.15,45.1,31.9,31.9,48.4,57.93333333333333,45.57142857142857,42.114285714285714,18.399475924213498,-3.299999999999997,0.8550745085896932,-0.518505144391157,-0.886721063082993,-0.46230483047981086,0.0644643571073618,0.9979200101524843,60.5
2018-05-05,110.0,60.5,118.8,91.3,125.4,1.16,104.5,Chennai,5,1,5,5,0.49999999999999994,-0.8660254037844387,45.1,48.4,41.25,29.7,38.5,31.35,53.9,44.916666666666664,45.57142857142858,43.057142857142864,18.399475924213498,15.399999999999999,0.8460288880917339,-0.533137056031809,-0.9020987014301837,-0.43152975897147144,0.11585560376947847,0.9932660666081418,49.5
2018-05-06,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai,6,1,6,5,0.49999999999999994,-0.8660254037844387,60.5,45.1,48.4,30.25,28.6,23.1,51.7,51.333333333333336,49.97142857142858,44.62857142857143,17.63842531574306,-11.0,0.8367329140344921,-0.5476112038402312,-0.9164086366943458,-0.4002439388573056,0.16693835946505886,0.9859673342150412,52.8
2018-05-07,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai,0,0,7,5,0.49999999999999994,-0.8660254037844387,49.5,60.5,45.1,40.15,38.5,28.6,36.85,51.69999999999999,52.72142857142858,46.121428571428574,15.411220402217099,3.299999999999997,0.8271893372462497,-0.5619233046832195,-0.9296339319682695,-0.3684843993077793,0.21757660514828173,0.9760432474496961,59.4
2018-05-08,108.0,59.4,116.64,89.64,123.12,1.13,102.6,Chennai,1,0,8,5,0.49999999999999994,-0.8660254037844387,52.8,49.5,60.5,84.15,49.5,31.9,33.55,54.26666666666666,54.52857142857143,47.142857142857146,14.399880125162362,6.600000000000001,0.8174009818249189,-0.5760691233798758,-0.9417589340994617,-0.33628873017668287,0.26763550537876646,0.9635202313707026,61.6
2018-05-09,112.0,61.6,120.96,92.96,127.68,1.18,106.4,Chennai,2,0,9,5,0.49999999999999994,-0.8660254037844387,59.4,52.8,49.5,41.25,41.8,29.7,52.25,53.9,50.99285714285715,47.85000000000001,7.105539421900956,2.200000000000003,0.8073707443023492,-0.5900444739548627,-0.9527692922168511,-0.30369503751065885,0.31698176735052785,0.9484316312562208,30.25
2018-05-10,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai,3,0,10,5,0.49999999999999994,-0.8660254037844387,61.6,59.4,52.8,48.4,41.8,39.6,29.7,57.93333333333333,53.90000000000001,49.26428571428572,6.599999999999868,-31.35,0.7971015927871943,-0.6038452208771035,-0.9626519747161487,-0.2707418984477642,0.3654839958133118,0.9308176238148561,36.3
2018-05-11,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai,4,0,11,5,0.49999999999999994,-0.8660254037844387,30.25,61.6,59.4,45.1,45.1,31.9,31.9,50.416666666666664,51.30714285714286,48.439285714285724,11.13082913097022,6.049999999999997,0.7865965660866021,-0.6174672802835514,-0.97139528468375,-0.23746831555846842,0.4130130429412807,0.9107251102063585,33.55
2018-05-12,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai,5,1,12,5,0.49999999999999994,-0.8660254037844387,36.3,30.25,61.6,60.5,29.7,38.5,31.35,42.71666666666666,50.050000000000004,47.81071428571429,12.376018476607548,-2.75,0.7758587728069828,-0.6309066211876704,-0.9789888737409319,-0.20391367068311472,0.459442352217446,0.8882075911569887,33.0
2018-05-13,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai,6,1,13,5,0.49999999999999994,-0.8660254037844387,33.55,36.3,30.25,49.5,30.25,28.6,23.1,33.36666666666666,46.2,48.08571428571429,12.769005442868208,-0.5499999999999972,0.7648913904341225,-0.6441592666722685,-0.9854237542919524,-0.17011767832049052,0.5046482954181526,0.8633250245021008,33.0
2018-05-14,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai,0,0,14,5,0.49999999999999994,-0.8660254037844387,33.0,33.55,36.3,52.8,40.15,38.5,28.6,34.283333333333324,43.84285714285715,48.28214285714286,13.556930225639393,0.0,0.753697664392914,-0.6572212950663319,-0.9906923101615609,-0.13612033862266704,0.5485105018003605,0.8361436655352457,33.0
2018-05-15,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai,1,0,15,5,0.49999999999999994,-0.8660254037844387,33.0,33.0,33.55,59.4,84.15,49.5,31.9,33.18333333333333,41.01428571428572,47.771428571428565,13.441686225002659,0.0,0.742280907086982,-0.6700888411055113,-0.994788305609327,-0.10196189005174576,0.5909121786151564,0.8067358905889147,36.85
2018-05-16,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai,2,0,16,5,0.49999999999999994,-0.8660254037844387,33.0,33.0,33.0,61.6,41.25,41.8,29.7,33.0,37.24285714285715,44.11785714285714,10.883490117735883,3.8500000000000014,0.7306444969184916,-0.6827580970759147,-0.9977068927101168,-0.06768276175455162,0.6317404220940747,0.7751800043166751,33.55
2018-05-17,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai,3,0,17,5,0.49999999999999994,-0.8660254037844387,36.85,33.0,33.0,30.25,48.4,41.8,39.6,34.28333333333333,33.70714285714286,43.80357142857143,2.2389410762354633,-3.3000000000000043,0.7187918772884232,-0.6952253139408722,-0.9994446170919858,-0.033323525711631344,0.6708865180801582,0.7415600311898435,38.5
2018-05-18,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai,4,0,18,5,0.49999999999999994,-0.8660254037844387,33.55,36.85,33.0,36.3,45.1,45.1,31.9,34.46666666666666,34.17857142857143,42.74285714285714,1.663043681239788,4.950000000000003,0.7067265555776158,-0.7074868024503348,-0.9999994220246925,0.001075151282798226,0.7082462315032488,0.7059654917639009,42.9
2018-05-19,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai,5,1,19,5,0.49999999999999994,-0.8660254037844387,38.5,33.55,36.85,33.55,60.5,29.7,38.5,36.29999999999999,34.49285714285715,42.271428571428565,2.2389410762354753,4.399999999999999,0.6944521021088763,-0.719538934232584,-0.9993706508539969,0.03547255575312556,0.7437200839287408,0.6684911643103645,36.85
2018-05-20,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai,6,1,20,5,0.49999999999999994,-0.8660254037844387,42.9,38.5,33.55,33.0,49.5,30.25,28.6,38.31666666666666,35.82857142857143,41.01428571428572,3.816177968296514,-6.049999999999997,0.6819721490904629,-0.7313781428679254,-0.9975590477788613,0.06982797572987089,0.7772136184407363,0.6292368324488463,36.3
2018-05-21,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai,0,0,21,5,0.49999999999999994,-0.8660254037844387,36.85,42.9,38.5,33.0,52.8,40.15,38.5,39.41666666666666,36.37857142857143,40.11071428571428,3.6125772359510537,-0.5500000000000043,0.6692903895412567,-0.7430009249440493,-0.9945667569706337,0.1041007489354256,0.8086376511543126,0.5883070194512693,54.45
2018-05-22,99.0,54.45,106.92,82.17,112.86,1.04,94.05,Chennai,1,0,22,5,0.49999999999999994,-0.8660254037844387,36.3,36.85,42.9,33.0,59.4,84.15,49.5,38.68333333333333,36.85000000000001,38.932142857142864,3.299999999999621,18.150000000000006,0.6564105761979381,-0.7544038410927472,-0.9903973200352558,0.1382503109109819,0.8379085086871813,0.545810709925725,48.4
2018-05-23,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai,2,0,23,5,0.49999999999999994,-0.8660254037844387,54.45,36.3,36.85,36.85,61.6,41.25,41.8,42.53333333333333,39.91428571428572,38.57857142857143,7.006527568733766,-6.050000000000004,0.6433365204044917,-0.765583517007675,-0.9850556718215013,0.172236243027682,0.8649482509584342,0.5018610596210326,34.65
2018-05-24,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai,3,0,24,5,0.49999999999999994,-0.8660254037844387,48.4,54.45,36.3,33.55,30.25,48.4,41.8,46.383333333333326,41.564285714285724,37.635714285714286,7.506758859283174,-13.75,0.6300720909843687,-0.7765366444428655,-0.9785481345802031,0.20601832032517084,0.8896848787211044,0.4565750941247384,33.55
2018-05-25,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai,4,0,25,5,0.49999999999999994,-0.8660254037844387,34.65,48.4,54.45,38.5,36.3,45.1,45.1,45.83333333333332,41.721428571428575,37.949999999999996,7.32022638213547,-1.1000000000000014,0.6166212130956382,-0.7872599821916922,-0.9708824104813836,0.23955655912092708,0.912052525275964,0.41007339725680436,37.4
2018-05-26,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai,5,1,26,5,0.49999999999999994,-0.8660254037844387,33.55,34.65,48.4,42.9,33.55,60.5,29.7,38.86666666666667,41.01428571428572,37.75357142857143,7.899457485892712,3.8500000000000014,0.6029878670694714,-0.7977503570459932,-0.9620675724981452,0.27281126433401914,0.9319916318560635,0.36247978998872715,46.2
2018-05-27,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai,6,1,27,5,0.49999999999999994,-0.8660254037844387,37.4,33.55,34.65,36.85,33.0,49.5,30.25,35.199999999999996,40.228571428571435,38.028571428571425,7.953974747615941,8.800000000000004,0.5891760872322963,-0.8080046647350754,-0.9521140536681102,0.3057430764672831,0.9494491062150135,0.31392100074304014,46.2
2018-05-28,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai,0,0,28,5,0.49999999999999994,-0.8660254037844387,46.2,37.4,33.55,36.3,33.0,52.8,40.15,39.05,41.564285714285724,38.971428571428575,8.076184860734664,0.0,0.5751899607119775,-0.8180198708443174,-0.9410336347451197,0.3383130181923076,0.9643784639967451,0.264526327951073,50.6
2018-05-29,92.0,50.6,99.36,76.36,104.88,0.97,87.4,Chennai,1,0,29,5,0.49999999999999994,-0.8660254037844387,46.2,46.2,37.4,54.45,33.0,59.4,84.15,43.26666666666667,42.978571428571435,39.91428571428572,7.864734427750603,4.399999999999999,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963,0.9767399525103048,0.21442729576751102,40.7
2018-05-30,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai,2,0,30,5,0.49999999999999994,-0.8660254037844387,50.6,46.2,46.2,48.4,36.85,61.6,41.25,47.666666666666664,42.42857142857143,41.17142857142857,7.017825942012163,-9.899999999999999,0.5467112728685939,-0.8373211953118121,-0.9155458729775467,0.40221356823680365,0.9865006565801178,0.1637573038584739,52.8
2018-05-31,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai,3,0,31,5,0.49999999999999994,-0.8660254037844387,40.7,50.6,46.2,34.65,33.55,30.25,48.4,45.833333333333336,41.328571428571436,41.44642857142857,6.511007163696883,12.099999999999994,0.5322271388474397,-0.8466016020976267,-0.9011686968561569,0.4334685453485363,0.993634586189866,0.11265127219562909,86.35
2018-06-01,157.0,86.35,169.56,130.31,178.98,1.65,149.15,Chennai,4,0,1,6,1.2246467991473532e-16,-1.0,52.8,40.7,50.6,33.55,38.5,36.3,45.1,48.03333333333333,43.92142857142858,42.82142857142857,7.003443030803661,33.55,0.5175855102531889,-0.8556314858488706,-0.8857249183835637,0.4642104791518923,0.9981227456866077,0.06124528180217061,44.0
2018-06-02,80.0,44.0,86.4,66.4,91.2,0.84,76.0,Chennai,5,1,2,6,1.2246467991473532e-16,-1.0,86.35,52.8,40.7,37.4,42.9,33.55,60.5,59.949999999999996,51.464285714285715,46.239285714285714,16.27187538581301,-42.349999999999994,0.5027907197793043,-0.8644081744776648,-0.8692328164574792,0.49440298420761813,0.999953184360873,0.009676212407230897,40.15
2018-06-03,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai,6,1,3,6,1.2246467991473532e-16,-1.0,44.0,86.35,52.8,46.2,36.85,33.0,49.5,61.04999999999999,52.40714285714286,46.31785714285714,15.493719925920178,-3.8500000000000014,0.4878471454423119,-0.8729290708206411,-0.8517119107469189,0.5240103253675756,0.9991210282680496,-0.041918622026437195,57.2
2018-06-04,104.0,57.2,112.32,86.32,118.56,1.09,98.8,Chennai,0,0,4,6,1.2246467991473532e-16,-1.0,40.15,44.0,86.35,46.2,36.3,33.0,52.8,56.833333333333336,51.542857142857144,46.55357142857143,16.056214491888262,17.050000000000004,0.47275920928627757,-0.881191653407483,-0.8331829385891785,0.5529974600700271,0.9956284932063294,-0.09340183893100905,37.4
2018-06-05,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai,1,0,5,6,1.2246467991473532e-16,-1.0,57.2,40.15,44.0,50.6,54.45,33.0,59.4,47.11666666666667,53.114285714285714,48.04642857142857,15.98428171375745,-19.800000000000004,0.4575313760742512,-0.8891934772070711,-0.8136678304455991,0.5813300798152042,0.9894848788166606,-0.1446363529448202,39.6
